BirdID;BirthDate;NestID;SocialMother;SocialFather;GeneticMother;GenMumConfidence;GeneticFather;GenDadConfidence
3975;12/07/1999;;;;;;;
3976;14/08/1999;388;840;597;840;100;597;100
3977;01/08/1999;;;;;;;
3978;14/08/1999;;;;;;;
3979;16/04/1999;398;502;215;;;;
3980;07/07/1999;;;;;;;
3981;27/07/1999;;;;;;;
3982;18/07/1999;;;;;;;
3983;20/09/1999;404;925;1287;;;;
3984;20/09/1999;;;;;;;
3985;16/01/1999;;;;;;;
3986;27/07/1999;406;924;220;924;100;220;100
3987;26/07/1999;413;1246;507;1246;100;609;100
3988;03/07/1999;;;;;;;
3989;30/07/1999;;;;;;;
3990;04/07/1999;417;503;1214;;;;
3991;30/07/1999;;;;;;;
3992;31/08/1999;419;503;1214;;;;
3993;27/01/1999;421;1218;886;;;;
3994;30/07/1999;;;;1218;51;1199;51
3995;27/01/1999;423;441;1165;;;;
3996;05/08/1999;424;441;1165;;;;
3997;11/01/1999;;;;;;;
3998;27/07/1999;;;;;;;
3999;18/08/1999;;;;;;;
4000;18/06/1999;429;504;1187;;;;
4001;18/06/1999;429;504;1187;;;;
4002;16/06/1999;432;199;609;;;;
4003;22/08/1999;433;199;609;;;;
4004;27/01/1999;;;;;;;
4005;29/03/1999;438;826;1212;;;;
4006;26/01/1999;;;;;;;
4007;28/03/1999;441;604;921;;;;
4008;11/07/1999;442;604;921;;;;
4009;03/09/1999;443;1386;1274;;;;
4010;24/07/1999;;;;;;;
4011;22/08/1999;445;466;51;;;;
4012;13/07/1999;;;;;;;
4013;18/08/1999;447;449;1215;;;;
4014;29/12/1998;448;308;216;;;;
4015;29/12/1998;448;308;216;;;;
4016;07/07/1999;450;308;216;;;;
4017;12/07/1999;452;447;1203;447;100;176;100
4018;03/07/1999;453;459;1290;;;;
4019;13/07/1999;456;1369;1032;;;;
4020;27/08/1999;457;78;607;;;;
4021;10/09/1999;460;469;607;;;;
4022;04/05/1999;461;869;453;;;;
4023;19/04/1999;462;1042;176;;;;
4024;17/08/1999;;;;;;;
4025;04/05/1999;469;1193;1178;;;;
4026;28/03/1999;471;596;497;;;;
4027;20/07/1999;;;;;;;
4028;19/08/1999;477;1186;1184;;;;
4029;11/01/1999;;;;;;;
4030;31/03/1999;480;835;1031;;;;
4031;26/07/1999;481;835;1031;;;;
4032;11/01/1999;;;;;;;
4033;11/07/1999;;;;;;;
4034;05/08/1999;;;;;;;
4035;17/01/1999;;;;;;;
4036;22/08/1999;;;;;;;
4037;06/09/1999;;;;;;;
4038;02/07/1999;;;;;;;
4039;12/09/1999;498;1130;1356;;;;
4040;11/09/1999;499;832;523;;;;
4041;29/03/1999;500;450;629;;;;
4042;20/09/1999;505;522;1360;522;100;1360;100
4043;27/01/1999;506;951;1196;;;;
4044;16/04/1999;512;595;495;;;;
4045;11/08/1999;513;595;495;;;;
4046;30/08/1999;;;;;;;
4047;24/07/1999;522;1195;1243;;;;
4048;03/04/1999;523;1170;917;;;;
4049;16/07/1999;524;1170;917;;;;
4050;02/09/1999;525;1170;917;;;;
4051;07/02/1999;527;1161;525;;;;
4052;17/06/1999;528;1161;525;;;;
4053;09/09/1999;;;;;;;
4054;20/07/1999;;;;;;;
4055;05/09/1999;534;1403;849;;;;
4056;26/07/1999;536;833;200;;;;
4057;23/08/1999;537;833;200;833;100;497;100
4058;10/07/1999;;;;;;;
4059;26/03/1999;542;1022;1199;;;;
4060;10/08/1999;;;;;;;
4061;17/06/1999;547;1017;1018;;;;
4062;08/08/1999;;;;;;;
4063;07/08/1999;;;;;;;
4064;21/09/1999;553;823;1268;;;;
4065;10/07/1999;;;;;;;
4066;17/09/1999;;;;;;;
4067;28/07/1999;;;;;;;
4068;29/03/1999;560;1190;1191;;;;
4069;24/01/1999;;;;;;;
4070;20/06/1999;563;1380;602;;;;
4071;29/03/1999;565;638;1185;;;;
4072;15/08/1999;;;;;;;
4073;31/07/1999;568;919;510;;;;
4074;28/03/1999;569;1024;676;;;;
4075;12/07/1999;;;;;;;
4076;05/09/1999;571;1024;676;;;;
4077;08/07/1999;572;663;509;;;;
4078;01/09/1999;;;;;;;
4079;14/07/1999;;;;;;;
4080;07/08/1999;;;;;;;
4081;04/09/1999;577;458;499;;;;
4082;29/07/1999;;;;;;;
4083;12/07/1999;584;1382;847;;;;
4084;22/05/1999;586;677;1168;;;;
4085;22/07/1999;;;;;;;
4086;31/08/1999;588;677;1168;938;100;1028;100
4087;20/07/1999;;;;;;;
4088;08/09/1999;;;;;;;
4089;14/08/2002;;;;;;;
4090;27/07/2002;;;;;;;
4091;23/07/2002;;;;;;;
4092;23/07/2002;;;;;;;
4093;14/08/2002;601;1409;1209;;;;
4094;18/07/2002;;;;;;;
4095;25/07/2002;;;;;;;
4096;21/08/2002;608;1511;1499;;;;
4097;21/07/2002;612;1506;1359;;;;
4098;04/08/2002;613;1431;1287;;;;
4099;28/08/2002;614;1550;1166;;;;
4100;17/07/2002;;;;;;;
4101;07/09/2002;;;;;;;
4102;01/08/2002;;;;;;;
4103;12/08/2002;627;1388;1557;;;;
4104;26/07/2002;628;1361;51;;;;
4105;30/06/2002;631;1552;1504;;;;
4106;25/07/2002;632;459;1670;;;;
4107;10/08/2002;;;;;;;
4108;03/07/2002;637;1193;;;;;
4109;11/08/2002;641;1490;1031;;;;
4110;21/07/2002;;;;;;;
4111;21/07/2002;;;;;;;
4112;23/07/2002;646;1437;1578;;;;
4113;05/08/2002;;;;;;;
4114;06/08/2002;;;;;;;
4115;07/08/2002;654;1170;3179;;;;
4116;23/07/2002;;;;;;;
4117;26/07/2002;657;930;1485;;;;
4118;21/07/2002;;;;;;;
4119;05/08/2002;660;1580;1040;;;;
4120;18/07/2002;;;;;;;
4121;06/08/2002;662;1017;1018;;;;
4122;15/07/2002;;;;;;;
4123;23/07/2002;;;;;;;
4124;08/07/2002;668;1380;1756;;;;
4125;23/07/2002;669;638;1551;;;;
4126;23/07/2002;;;;;;;
4127;23/07/2002;;;;;;;
4128;23/08/2002;;;;;;;
4129;29/06/2002;673;458;499;;;;
4130;23/07/2002;;;;;;;
4131;07/07/2002;677;1617;1494;;;;
4132;05/08/2002;678;1275;1587;;;;
4133;12/08/2002;;;;;;;
4134;18/07/2003;;;;;;;
4135;27/07/2003;;;;;;;
4136;18/08/2003;;;;;;;
4137;18/08/2003;;;;;;;
4138;31/07/2003;;;;;;;
4139;07/08/2003;;;;;;;
4140;28/08/2003;688;1789;1728;;;;
4141;10/08/2003;;;;;;;
4142;08/08/2003;;;;;;;
4143;05/07/2003;;;;;;;
4144;11/08/2003;;;;;;;
4145;27/07/2003;;;;;;;
4146;11/08/2003;;;;;;;
4147;11/08/2003;;;;;;;
4148;14/07/2003;;;;;;;
4149;04/08/2003;;;;;;;
4150;14/07/2003;;;;;;;
4151;16/08/2003;;;;;;;
4152;10/08/2003;;;;;;;
4153;19/07/2003;;;;;;;
4154;20/08/2003;;;;;;;
4155;30/06/2003;;;;;;;
4156;28/07/2003;;;;;;;
4157;27/08/2003;3350;1346;1773;;;;
4158;26/07/2003;;;;;;;
4159;11/08/2003;728;503;1214;;;;
4160;01/08/2003;;;;;;;
4161;11/08/2003;;;;;;;
4162;04/08/2003;;;;;;;
4163;27/08/2003;;;;;;;
4164;24/07/2003;;;;;;;
4165;24/07/2003;;;;;;;
4166;27/08/2003;;;;;;;
4167;29/06/2003;;;;;;;
4168;21/08/2003;;;;;;;
4169;07/08/2003;745;1390;1695;;;;
4170;06/08/2003;746;454;221;;;;
4171;17/07/2003;;;;;;;
4172;06/08/2003;;;;;;;
4173;08/09/2003;750;1765;921;;;;
4174;31/07/2003;;;;;;;
4175;22/07/2003;;;;;;;
4176;01/08/2003;;;;;;;
4177;31/07/2003;;;;;;;
4178;14/08/2003;757;1821;1504;;;;
4179;30/08/2003;;;;;;;
4180;31/08/2003;;;;;;;
4181;30/08/2003;760;459;1670;;;;
4182;03/08/2003;761;1362;1509;;;;
4183;18/07/2003;;;;;;;
4184;17/08/2003;764;949;1540;;;;
4185;01/08/2003;765;1369;1744;;;;
4186;05/08/2003;766;1561;1441;;;;
4187;25/07/2003;767;1538;1539;;;;
4188;16/07/2003;;;;;;;
4189;30/08/2003;769;1558;1577;;;;
4190;01/08/2003;770;1042;176;;;;
4191;04/07/2003;;;;;;;
4192;11/08/2003;;;;;;;
4193;10/07/2003;;;;;;;
4194;23/08/2003;778;869;453;869;100;1495;100
4195;08/07/2003;;;;;;;
4196;28/08/2003;780;1782;1495;;;;
4197;10/07/2003;;;;;;;
4198;19/07/2003;;;;;;;
4199;05/08/2003;;;;;;;
4200;31/08/2003;;;;;;;
4201;08/08/2003;792;3143;1566;;;;
4202;01/06/2003;;;;;;;
4203;11/08/2003;;;;;;;
4204;19/08/2003;798;1491;1823;;;;
4205;06/08/2003;;;;;;;
4206;05/08/2003;;;;;;;
4207;15/08/2003;;;;;;;
4208;18/08/2003;;;;;;;
4209;28/07/2003;;;;;;;
4210;28/07/2003;;;;;;;
4211;22/08/2003;;;;;;;
4212;22/08/2003;;;;;;;
4213;17/08/2003;;;;;;;
4214;17/08/2003;;;;;;;
4215;15/08/2003;814;1598;1822;;;;
4216;16/08/2003;816;1438;1718;;;;
4217;18/08/2003;818;1672;1533;;;;
4218;23/07/2003;;;;;;;
4219;27/09/2003;;;;;;;
4220;01/08/2003;;;;;;;
4221;07/07/2003;;;;;;;
4222;02/07/2003;;;;;;;
4223;22/07/2003;;;;;;;
4224;19/07/2003;;;;;;;
4225;04/08/2003;846;1401;1788;;;;
4226;11/08/2003;;;;;;;
4227;18/08/2003;;;;;;;
4228;26/07/2003;;;;;;;
4229;28/08/2003;;;;;;;
4230;23/07/2003;;;;;;;
4231;10/08/2003;;;;;;;
4232;05/08/2003;;;;;;;
4233;05/08/2003;;;;;;;
4234;20/08/2003;;;;;;;
4235;04/08/2003;862;1597;6073;;;1794;100
4236;04/08/2003;862;1597;6073;;;;
4237;29/07/1996;;;;;;;
4238;01/07/1996;868;;;;;;
4239;06/05/1996;869;;;;;;
4240;23/03/1996;870;;;;;;
4241;06/05/1996;871;;;;;;
4242;29/07/1996;872;;;;;;
4243;22/07/1996;873;;;;;;
4244;22/07/1996;875;;;;;;
4245;09/03/1996;876;;;;;;
4246;09/03/1996;877;;;;;;
4247;11/05/1996;878;;;;;;
4248;08/07/1996;883;;;;;;
4249;06/05/1996;884;;;;;;
4250;08/07/1996;885;;;;;;
4251;29/07/1996;;;;;;;
4252;22/04/1996;888;;;;;;
4253;30/03/1996;889;;;;;;
4254;08/07/1996;890;;;;;;
4255;17/08/1995;891;454;221;454;52;44;52
4256;24/07/1995;892;2676;2677;878;57;;
4257;15/07/1996;;;;641;61;;
4258;01/08/1996;;;;825;58;602;58
4259;11/07/1996;;;;;;25;32
4260;23/07/1996;;;;64;100;637;100
4261;21/07/1996;;;;;;1028;86
4262;30/11/1998;;;;1043;100;1306;100
4263;18/09/2002;;;;;;;
4264;05/08/2002;;;;;;;
4265;29/09/2002;;;;;;;
4266;17/08/2004;;;;912;100;1750;100
4267;04/09/2004;;;;;;;
4268;04/07/2004;;;;;;;
4269;25/12/2004;909;1043;1682;;;;
4270;06/08/2004;;;;;;;
4271;18/07/2004;;;;;;;
4272;31/07/2004;;;;;;;
4273;10/07/2004;;;;;;;
4274;03/08/2004;;;;;;;
4275;16/07/2004;;;;;;;
4276;14/08/2004;922;1740;1729;;;;
4277;14/08/2004;;;;;;;
4278;08/08/2004;;;;;;;
4279;23/08/2004;;;;;;;
4280;16/08/2004;;;;;;;
4281;23/08/2004;;;;;;;
4282;30/08/2004;;;;;;;
4283;26/08/2004;;;;;;;
4284;09/08/2004;;;;;;;
4285;26/08/2004;;;;;;;
4286;31/07/2004;;;;;;;
4287;13/09/2004;;;;;;;
4288;17/08/2004;;;;;;;
4289;17/08/2004;;;;;;;
4290;05/09/2004;941;1532;911;;;;
4291;21/12/2004;;;;;;;
4292;23/08/2004;;;;;;;
4293;26/08/2004;;;;;;;
4294;30/06/2004;;;;;;;
4295;30/08/2004;;;;;;;
4296;03/07/2004;;;;;;;
4297;11/08/2004;;;;;;;
4298;01/09/2004;;;;;;;
4299;14/07/2004;;;;;;;
4300;12/08/2004;;;;;;;
4301;17/07/2004;;;;;;;
4302;31/07/2004;;;;;;;
4303;31/08/2004;;;;;;;
4304;25/07/2004;962;1369;1744;;;;
4305;26/07/2004;963;1538;1539;;;;
4306;10/07/2004;;;;;;;
4307;23/07/2004;;;;;;;
4308;16/07/2004;;;;;;;
4309;29/07/2004;;;;;;;
4310;26/08/2004;;;;;;;
4311;29/07/2004;;;;;;;
4312;18/08/2004;;;;;;;
4313;26/06/2004;;;;;;;
4314;27/07/2004;;;;;;;
4315;31/07/2004;985;1580;1040;;;;
4316;28/07/2004;;;;;;;
4317;13/07/2004;;;;;;;
4318;27/08/2004;;;;;;;
4319;30/08/2004;;;;;;;
4320;18/08/2004;;;;;;;
4321;19/08/2004;;;;;;;
4322;29/06/2004;;;;;;;
4323;29/06/2004;;;;;;;
4324;15/09/2004;998;1024;1616;;;;
4325;03/01/2005;999;1024;1616;;;;
4326;30/08/2004;;;;;;;
4327;04/01/2005;1002;1678;1412;;;;
4328;30/08/2004;;;;;;;
4329;01/09/2004;;;;;;;
4330;28/07/2004;1007;845;1276;;;;
4331;12/06/2005;;;;;;;
4332;07/08/2005;;;;;;;
4333;03/08/2005;;;;;;;
4334;21/08/2005;1015;2993;1759;;;;
4335;14/08/2005;1018;1753;1775;;;;
4336;26/08/2005;;;;;;;
4337;14/08/2005;;;;;;;
4338;14/08/2005;1028;1781;1579;;;;
4339;27/08/2005;;;;;;;
4340;14/08/2005;;;;;;;
4341;04/09/2005;1040;1510;2966;;;;
4342;02/09/2005;1046;1501;1606;;;;
4343;21/08/2005;;;;;;;
4344;10/06/2005;1063;3487;1543;;;;
4345;17/08/2005;;;;;;;
4346;07/08/2005;;;;;;;
4347;05/09/2005;;;;;;;
4348;08/09/2005;;;;;;;
4349;31/08/2005;;;;;;;
4350;09/07/2005;;;;;;;
4351;08/08/2005;;;;;;;
4352;28/07/2005;;;;;;;
4353;09/06/2005;;;;;;;
4354;01/09/2005;;;;;;;
4355;07/09/2005;;;;;;;
4356;20/08/2005;1081;1791;1509;;;;
4357;13/08/2005;;;;;;;
4358;25/08/2005;;;;;;;
4359;18/09/2005;;;;;;;
4360;18/09/2005;;;;;;;
4361;25/08/2005;;;;;;;
4362;06/09/2005;1091;1558;1699;;;;
4363;21/07/2005;;;;;;;
4364;31/08/2005;;;;;;;
4365;28/07/2005;;;;;;;
4366;23/08/2005;;;;;;;
4367;21/08/2005;1106;1605;497;;;;
4368;28/07/2005;;;;;;;
4369;28/07/2005;;;;;;;
4370;28/07/2005;;;;;;;
4372;23/07/2005;;;;;;;
4373;07/08/2005;;;;;;;
4374;07/08/2005;;;;;;;
4375;02/08/2005;;;;;;;
4376;28/07/2005;;;;;;;
4377;28/07/2005;;;;;;;
4378;14/08/2005;;;;;;;
4379;23/07/2005;;;;;;;
4380;01/09/2005;1124;832;1604;;;;
4381;19/08/2005;;;;;;;
4382;07/08/2005;;;;;;;
4383;02/09/2005;1129;1437;1722;;;;
4384;30/08/2005;;;;;;;
4385;28/07/2005;;;;;;;
4386;27/08/2005;;;;;;;
4387;30/07/2005;;;;;;;
4388;24/07/2005;;;;;;;
4389;14/08/2005;1142;1598;3000;;;;
4390;05/07/2005;;;;;;;
4391;11/08/2005;;;;;;;
4392;28/07/2005;;;;;;;
4393;17/08/2005;1153;1580;1040;;;;
4394;19/08/2005;1156;1865;1018;;;;
4395;07/08/2005;;;;;;;
4396;07/08/2005;;;;;;;
4397;28/07/2005;;;;;;;
4398;03/08/2005;;;;;;;
4399;28/08/2005;;;;;;;
4400;19/08/2005;1162;3495;1489;;;;
4401;02/09/2005;1167;1891;1867;;;;
4402;31/07/2005;;;;;;;
4403;06/09/2005;1169;1024;1616;;;;
4404;31/07/2005;;;;;;;
4405;02/09/2005;;;;;;;
4406;08/08/2005;1175;1429;1886;;;;
4407;29/07/2005;;;;;;;
4408;19/08/2005;;;;;;;
4409;20/08/2005;;;;;;;
4410;24/08/2005;;;;;;;
4411;07/08/2005;1180;3508;1801;;;;
4412;07/08/2005;;;;;;;
4413;05/09/2005;1181;3508;1801;;;;
4414;05/09/2005;1181;3508;1801;;;;
4415;20/07/2004;1185;1490;1670;;;;
4416;03/08/2004;1187;1561;1882;;;;
4417;17/09/2004;;;;;;;
4418;30/09/2004;;;;;;;
4419;11/09/2004;;;;;;;
4420;11/09/2004;1193;1758;1427;;;;
4421;05/09/2004;1194;1218;1726;;;;
4422;26/10/2004;1195;2971;506;;;;
4423;21/06/2004;;;;;;;
4424;18/08/2004;1197;1673;1671;;;;
4425;10/09/2004;1199;1876;1730;;;;
4426;06/07/2004;;;;;;;
4427;03/09/2004;1201;628;1396;;;;
4428;16/07/2004;1202;1833;1714;;;;
4429;27/07/2005;;;;;;;
4430;23/07/2005;;;;;;;
4431;10/08/2005;;;;;;;
4432;02/07/2005;1219;1409;1349;;;;
4433;22/07/2005;;;;;;;
4434;21/06/2005;;;;;;;
4435;29/07/2005;;;;;;;
4436;22/06/2005;1225;1833;1714;;;;
4678;09/06/2005;1076;1821;1504;;;;
4707;18/05/1995;;;;;;;
4708;13/05/1997;;;;;;;
4709;11/01/1996;;;;;;;
4710;17/07/1994;;;;;;;
4711;11/01/1996;;;;;;;
4712;13/05/1997;;;;;;;
4713;13/05/1997;;;;;;;
4714;11/01/1996;;;;;;;
4715;11/01/1996;;;;;;;
4716;13/05/1997;;;;;;;
4717;13/05/1997;;;;;;;
4718;13/05/1997;;;;;;;
4719;17/07/1994;;;;;;;
4720;17/07/1994;;;;;;;
4721;11/01/1996;;;;;;;
4722;11/01/1996;;;;;;;
4723;13/05/1997;;;;;;;
4724;13/05/1997;;;;;;;
4725;13/05/1997;;;;;;;
4726;13/05/1997;;;;;;;
4727;13/05/1997;;;;;;;
4728;13/05/1997;;;;;;;
4729;13/05/1997;;;;;;;
4730;13/05/1997;;;;;;;
4731;13/05/1997;;;;;;;
4732;11/01/1996;;;;;;;
4733;11/01/1996;;;;;;;
4734;11/01/1996;;;;;;;
4735;11/01/1996;;;;;;;
4736;13/05/1997;;;;;;;
4737;11/01/1996;;;;;;;
4738;11/01/1996;;;;;;;
4739;17/07/1994;;;;;;;
4740;13/05/1997;;;;;;;
4741;11/01/1996;;;;;;;
4742;11/01/1996;;;;;;;
4743;11/01/1996;;;;;;;
4744;11/01/1996;;;;;;;
4745;11/01/1996;;;;;;;
4746;13/05/1997;;;;;;;
4747;11/01/1996;;;;;;;
4748;11/01/1996;;;;;;;
4749;11/01/1996;;;;;;;
4750;11/01/1996;;;;;;;
4751;11/01/1996;;;;;;;
4752;18/05/1995;;;;;;;
4753;13/05/1997;;;;;;;
4754;13/05/1997;;;;;;;
4755;11/01/1996;;;;;;;
4756;11/01/1996;;;;;;;
4757;17/07/1994;;;;;;;
4758;17/07/1994;;;;;;;
4759;17/07/1994;;;;;;;
4760;23/02/1995;;;;;;;
4761;13/05/1997;;;;;;;
4762;11/01/1996;;;;;;;
4763;11/01/1996;;;;;;;
4764;11/01/1996;;;;;;;
4765;11/01/1996;;;;;;;
4766;11/01/1996;;;;;;;
4767;13/05/1997;;;;;;;
4768;13/05/1997;;;;;;;
4769;13/05/1997;;;;;;;
4770;11/01/1996;;;;;;;
4771;17/07/1994;;;;;;;
4772;13/05/1997;;;;;;;
4773;11/01/1996;;;;;;;
4774;11/01/1996;;;;;;;
4775;17/07/1994;;;;;;;
4776;13/05/1997;;;;;;;
4777;13/05/1997;;;;;;;
4778;13/05/1997;;;;;;;
4779;14/06/1989;1229;61;247;;;;
4780;18/10/1989;1230;;;;;;
4781;14/06/1989;1231;227;226;;;;
4782;27/09/1989;1234;;;;;;
4783;27/09/1989;1235;;;;;;
4784;29/11/1989;1236;;;;;;
4785;31/07/1991;1237;118;231;;;;
4786;20/12/1989;1238;113;239;;;;
4787;06/12/1989;1239;;;;;;
4788;24/01/1989;1240;235;241;;;;
4789;21/03/1990;1241;114;116;;;;
4790;30/05/1990;1242;228;226;;;;
4791;07/03/1990;1243;;;;;;
4792;07/03/1990;1243;;;;;;
4793;25/07/1990;1245;113;239;;;;
4794;03/01/1990;1246;232;249;;;;
4795;31/07/1991;1247;;;;;;
4796;31/07/1991;1247;;;;;;
4797;14/08/1991;1248;;;;;;
4798;21/08/1991;1249;;;;;;
4799;21/08/1991;1249;;;;;;
4800;17/08/2005;1011;1589;929;;;;
4801;25/08/1990;;;;;;;
4802;15/12/2005;;;;1155;100;1808;100
4803;17/12/2005;;;;1042;84;453;84
4804;23/07/2005;;;;3487;100;1543;100
4805;23/07/2005;;;;3487;100;1543;100
4806;17/10/2005;;;;;;;
4807;17/03/2006;;;;;;;
4808;17/04/2006;;;;;;;
4809;19/10/2005;;;;;;;
4810;17/04/2006;;;;;;;
4811;16/06/2005;;;;;;;
4812;18/03/2006;;;;;;;
4813;08/03/2006;;;;;;;
4814;19/03/2006;;;;;;;
4815;19/03/2006;;;;;;;
4816;19/03/2006;;;;;;;
4817;19/04/2006;;;;;;;
4818;18/06/2005;;;;;;;
4819;21/10/2005;;;;;;;
4820;19/02/2006;;;;;;;
4821;20/04/2006;;;;;;;
4822;22/10/2005;;;;;;;
4823;22/03/2006;;;;;;;
4824;23/10/2005;;;;;;;
4825;23/03/2006;;;;;;;
4826;21/06/2005;;;;;;;
4827;23/03/2006;;;;;;;
4828;24/03/2006;;;;;;;
4829;23/04/2006;;;;912;100;1750;100
4830;25/03/2006;;;;;;;
4831;25/04/2006;;;;;;;
4832;27/10/2005;;;;;;;
4833;28/10/2005;;;;;;;
4834;29/10/2005;;;;;;;
4835;29/10/2005;;;;;;;
4836;28/03/2006;;;;;;;
4837;29/03/2006;;;;;;;
4838;30/10/2005;;;;;;;
4839;29/03/2006;;;;;;;
4840;31/10/2005;;;;;;;
4841;31/10/2005;;;;;;;
4842;28/06/2005;;;;;;;
4843;28/06/2005;;;;;;;
4844;31/10/2005;;;;;;;
4845;01/11/2005;;;;;;;
4846;31/03/2006;;;;;;;
4847;01/11/2005;;;;;;;
4848;01/05/2006;;;;;;;
4849;02/11/2005;;;;;;;
4850;30/06/2005;;;;;;;
4851;01/04/2006;;;;;;;
4852;03/11/2005;;;;;;;
4853;02/04/2006;;;;;;;
4854;03/05/2006;;;;1740;100;1187;100
4855;03/05/2006;;;;1605;100;497;100
4856;05/11/2005;;;;;;;
4857;05/04/2006;;;;;;;
4858;07/11/2005;;;;;;;
4859;07/11/2005;;;;;;;
4860;11/05/2006;;;;1821;100;1504;100
4861;14/07/2006;1500;2989;2964;2989;100;1710;100
4862;19/11/2005;;;;1717;100;1797;100
4863;18/04/2006;;;;1429;100;1886;100
4864;18/04/2006;;;;;;;
4865;19/04/2006;;;;;;;
4866;22/11/2005;;;;3002;100;1581;100
4867;21/04/2006;;;;1798;90;2974;90
4868;21/04/2006;;;;1559;100;1711;100
4869;23/04/2006;;;;;;;
4870;30/03/2006;;;;1536;100;1199;100
4871;29/04/2006;;;;1805;100;1774;100
4872;30/04/2006;;;;3698;100;1489;100
4873;09/12/2005;;;;1510;100;1165;100
4874;09/04/2006;;;;1763;100;2980;100
4875;31/07/2006;1439;1501;1606;1857;100;1606;100
4876;11/05/2006;;;;1415;100;1040;100
4877;03/08/2006;1440;1503;507;1503;100;1606;100
4878;14/05/2006;;;;1790;36;1579;39
4879;01/08/2006;1425;3003;2991;3003;100;1710;100
4880;30/07/2006;1485;1042;1577;1042;100;453;100
4881;15/12/2005;;;;1707;100;1604;100
4882;05/08/2006;1436;1763;2980;3086;100;1702;100
4883;06/08/2006;1520;1697;1796;1697;100;1722;100
4884;06/08/2006;1520;1697;1796;1697;100;1722;100
4885;05/08/2006;1429;1772;1729;1772;100;1729;100
4886;18/05/2006;;;;2963;100;1709;100
4887;05/08/2006;1543;1790;1731;1790;79;1731;79
4888;15/08/2006;1508;1895;1754;1895;100;1754;100
4889;10/08/2006;1454;1740;1187;1740;100;1187;100
4890;14/08/2006;1433;1510;2966;1510;100;2966;100
4891;12/08/2006;1503;1852;3093;1852;100;3093;100
4892;14/08/2006;1496;1805;1774;3505;100;1774;100
4892;14/08/2006;1496;3505;1774;3505;100;1774;100
4893;22/08/2006;1569;845;1276;845;100;1276;100
4894;15/08/2006;1498;1244;1742;1244;100;2990;100
4895;13/08/2006;1430;1419;1795;1419;100;1795;100
4896;15/08/2006;1514;1779;1196;1779;100;1796;100
4897;13/08/2006;1430;1419;1795;1824;100;1729;100
4898;18/08/2006;1491;869;453;869;100;453;100
4899;17/08/2006;1493;1782;1881;1782;100;453;100
4900;23/08/2006;1481;1538;1539;1538;100;1808;100
4901;01/07/2006;;;;1024;100;1616;100
4902;24/08/2006;1435;1506;2962;1506;100;1767;100
4903;24/08/2006;1435;1506;2962;1506;100;1499;100
4904;20/08/2006;1458;1854;1029;1854;99;1029;99
4905;23/08/2006;1470;1821;1504;1821;100;1504;100
4906;21/08/2006;1462;1193;2990;1193;53;453;53
4907;23/08/2006;1574;3507;1587;3507;100;1587;100
4908;24/08/2006;1527;1170;1524;1170;100;1524;100
4909;03/09/2005;;;;;;;
4910;01/09/2006;1417;3517;1593;3517;100;1593;100
4911;01/09/2006;1417;3517;1593;3517;100;1593;100
4912;01/09/2006;1513;2978;3089;2963;100;1196;100
4913;01/09/2006;1513;2978;3089;2978;100;1722;100
4914;29/08/2006;1540;1580;3643;1580;100;1542;100
4915;01/09/2006;1513;2978;3089;2963;99;1196;99
4916;29/08/2006;1540;1580;3643;1580;100;1542;100
4917;01/09/2006;1518;1826;1499;1826;100;1499;100
4918;02/09/2006;1424;0;1579;;;1579;100
4919;02/09/2006;1414;1043;1682;1043;100;1682;100
4920;16/07/2006;;;;;;;
4921;14/09/2005;;;;;;;
4922;17/01/2006;;;;;;;
4923;17/01/2006;;;;;;;
4924;17/07/2006;;;;;;;
4925;18/07/2006;;;;;;;
4926;19/01/2006;;;;;;;
4927;16/09/2006;;;;;;;
4928;20/01/2006;;;;;;;
4929;20/07/2006;;;;;;;
4930;21/01/2006;;;;;;;
4931;21/01/2006;;;;;;;
4932;21/01/2006;;;;;;;
4933;08/09/2006;1477;3453;1744;3453;100;1699;100
4934;08/09/2006;1477;3453;1744;3453;100;1699;100
4935;31/08/2006;1531;1672;1533;1672;100;1797;100
4936;16/09/2006;1480;1827;1783;1827;100;1783;100
4937;16/09/2006;1480;1827;1783;1827;100;1744;100
4938;08/10/2006;;;;1791;100;1509;100
4939;11/05/2006;;;;1532;97;911;97
4940;10/10/2006;;;;1501;99;3489;99
4941;11/10/2006;;;;1415;99;1040;99
4942;11/09/2006;;;;1753;100;1775;100
4943;11/10/2006;;;;3490;100;3087;100
4944;12/10/2006;;;;3648;99;1777;99
4945;12/10/2006;;;;1803;100;1802;100
4946;12/10/2006;;;;;;1018;62
4947;12/10/2006;;;;;;1777;89
4948;13/10/2006;;;;1437;100;1797;100
4949;16/05/2006;;;;1491;100;1356;100
4950;14/10/2006;;;;1491;100;1604;100
4951;14/10/2006;;;;3567;100;1604;100
4952;14/10/2006;;;;1437;100;1722;100
4953;15/10/2006;;;;1789;100;1610;100
4954;18/05/2006;;;;1672;100;1533;100
4955;15/10/2006;;;;1598;100;3000;100
4956;18/05/2006;;;;1685;100;1608;100
4957;16/10/2006;;;;2982;100;1610;100
4958;15/11/2006;;;;1172;100;1171;100
4959;19/05/2006;;;;1893;100;1788;100
4960;18/10/2006;;;;2968;100;1769;100
4961;18/10/2006;;;;1361;100;1698;100
4962;19/10/2006;;;;1760;100;1829;100
4963;19/10/2006;;;;2968;100;1769;100
