"","BirdID","chickyear","ars","NestID","sex"
"342",1538,"2004",0,NA,0
"444",1538,"2005",0,NA,0
"533",1538,"2000",0,NA,0
"636",1538,"2001",0,NA,0
"825",1538,"2006",0,NA,0
"920",1538,"2007",0,NA,0
"1021",1538,"2008",0,NA,0
"197",1536,"1999",0,NA,0
"341",1536,"2004",0,NA,0
"532",1536,"2000",0,NA,0
"635",1536,"2001",0,NA,0
"730",1536,"2002",0,NA,0
"1020",1536,"2008",0,NA,0
"196",1532,"1999",0,NA,0
"531",1532,"2000",0,NA,0
"729",1532,"2002",0,NA,0
"1019",1532,"2008",0,NA,0
"1221",1532,"2010",0,NA,0
"250",1517,"2000",0,NA,0
"340",1517,"2001",0,NA,0
"195",1511,"1999",0,NA,0
"249",1511,"2000",0,NA,0
"443",1511,"2002",0,NA,0
"194",1510,"1999",0,NA,0
"248",1510,"2003",0,NA,0
"530",1510,"2000",0,NA,0
"634",1510,"2001",0,NA,0
"919",1510,"2007",0,NA,0
"1018",1510,"2008",0,NA,0
"1119",1510,"2009",0,NA,0
"193",1508,"1999",0,NA,0
"339",1508,"2004",0,NA,0
"442",1508,"2005",0,NA,0
"529",1508,"2000",0,NA,0
"728",1508,"2002",0,NA,0
"192",1506,"1999",0,NA,0
"338",1506,"2004",0,NA,0
"528",1506,"2000",0,NA,0
"633",1506,"2001",0,NA,0
"918",1506,"2007",0,NA,0
"190",1503,"1999",0,NA,0
"337",1503,"2004",0,NA,0
"527",1503,"2000",0,NA,0
"727",1503,"2002",0,NA,0
"917",1503,"2007",0,NA,0
"1017",1503,"2008",0,NA,0
"189",1501,"1999",0,NA,0
"336",1501,"2004",0,NA,0
"632",1501,"2001",0,NA,0
"916",1501,"2007",0,NA,0
"1016",1501,"2008",0,NA,0
"1118",1501,"2009",0,NA,0
"188",1491,"1999",0,NA,0
"335",1491,"2004",0,NA,0
"526",1491,"2000",0,NA,0
"631",1491,"2001",0,NA,0
"1015",1491,"2008",0,NA,0
"187",1490,"1999",0,NA,0
"334",1490,"2004",0,NA,0
"441",1490,"2005",0,NA,0
"525",1490,"2000",0,NA,0
"726",1490,"2002",0,NA,0
"824",1490,"2006",0,NA,0
"186",1438,"1999",0,NA,0
"247",1438,"2003",0,NA,0
"333",1438,"2004",0,NA,0
"524",1438,"2000",0,NA,0
"630",1438,"2001",0,NA,0
"725",1438,"2002",0,NA,0
"823",1438,"2006",0,NA,0
"1220",1438,"2010",0,NA,0
"1411",1438,"2012",0,NA,0
"1512",1438,"2013",0,NA,0
"1612",1438,"2014",0,NA,0
"1711",1438,"2015",0,NA,0
"185",1437,"1999",0,NA,0
"523",1437,"2000",0,NA,0
"629",1437,"2001",0,NA,0
"915",1437,"2007",0,NA,0
"1014",1437,"2008",0,NA,0
"184",1436,"1999",0,NA,0
"246",1436,"2000",0,NA,0
"440",1436,"2002",0,NA,0
"245",1432,"2000",0,NA,0
"183",1429,"1999",0,NA,0
"522",1429,"2000",0,NA,0
"628",1429,"2001",0,NA,0
"724",1429,"2002",0,NA,0
"182",1419,"1999",0,NA,0
"332",1419,"2004",0,NA,0
"439",1419,"2005",0,NA,0
"521",1419,"2000",0,NA,0
"627",1419,"2001",0,NA,0
"723",1419,"2002",0,NA,0
"1013",1419,"2008",0,NA,0
"180",1415,"1998",0,NA,0
"244",1415,"1999",0,NA,0
"722",1415,"2001",0,NA,0
"1012",1415,"2007",0,NA,0
"1117",1415,"2008",0,NA,0
"1219",1415,"2009",0,NA,0
"1313",1415,"2010",0,NA,0
"1511",1415,"2012",0,NA,0
"1611",1415,"2013",0,NA,0
"179",1409,"1998",0,NA,0
"243",1409,"1999",0,NA,0
"438",1409,"2004",0,NA,0
"520",1409,"2005",0,NA,0
"626",1409,"2000",0,NA,0
"822",1409,"2002",0,NA,0
"914",1409,"2006",0,NA,0
"178",1404,"1998",0,NA,0
"331",1404,"2000",0,NA,0
"437",1404,"2001",0,NA,0
"519",1404,"2002",0,NA,0
"177",1403,"1998",0,NA,0
"436",1403,"2004",0,NA,0
"913",1403,"2006",0,NA,0
"176",1401,"1998",0,NA,0
"625",1401,"2000",0,NA,0
"912",1401,"2006",0,NA,0
"1116",1401,"2008",0,NA,0
"1218",1401,"2009",0,NA,0
"1312",1401,"2010",0,NA,0
"175",1388,"1998",0,NA,0
"242",1388,"1999",0,NA,0
"330",1388,"2003",0,NA,0
"435",1388,"2004",0,NA,0
"624",1388,"2000",0,NA,0
"721",1388,"2001",0,NA,0
"821",1388,"2002",0,NA,0
"174",1387,"1998",0,NA,0
"241",1387,"1999",0,NA,0
"329",1387,"2000",0,NA,0
"434",1387,"2001",0,NA,0
"173",1384,"1998",0,NA,0
"240",1384,"1999",0,NA,0
"433",1384,"2004",0,NA,0
"518",1384,"2005",0,NA,0
"720",1384,"2001",0,NA,0
"911",1384,"2006",0,NA,0
"1011",1384,"2007",0,NA,0
"1115",1384,"2008",0,NA,0
"1217",1384,"2009",0,NA,0
"172",1382,"1998",0,NA,0
"239",1382,"1999",0,NA,0
"432",1382,"2001",0,NA,0
"170",1380,"1998",0,NA,0
"238",1380,"1999",0,NA,0
"328",1380,"2003",0,NA,0
"431",1380,"2000",0,NA,0
"169",1369,"1998",0,NA,0
"719",1369,"2001",0,NA,0
"168",1362,"1998",0,NA,0
"237",1362,"1999",0,NA,0
"327",1362,"2003",0,NA,0
"430",1362,"2000",0,NA,0
"517",1362,"2001",0,NA,0
"167",1361,"1998",0,NA,0
"236",1361,"1999",0,NA,0
"429",1361,"2004",0,NA,0
"623",1361,"2000",0,NA,0
"718",1361,"2001",0,NA,0
"820",1361,"2002",0,NA,0
"1216",1361,"2009",0,NA,0
"166",1355,"1998",0,NA,0
"235",1355,"1999",0,NA,0
"326",1355,"2003",0,NA,0
"428",1355,"2000",0,NA,0
"622",1355,"2002",0,NA,0
"165",1345,"1998",0,NA,0
"325",1345,"2000",0,NA,0
"164",1305,"1998",0,NA,0
"234",1305,"1999",0,NA,0
"427",1305,"2004",0,NA,0
"516",1305,"2005",0,NA,0
"621",1305,"2000",0,NA,0
"717",1305,"2001",0,NA,0
"819",1305,"2002",0,NA,0
"1010",1305,"2007",0,NA,0
"1114",1305,"2008",0,NA,0
"1215",1305,"2009",0,NA,0
"163",1304,"1998",0,NA,0
"324",1304,"2000",0,NA,0
"160",1275,"1998",0,NA,0
"233",1275,"1999",0,NA,0
"426",1275,"2004",0,NA,0
"620",1275,"2000",0,NA,0
"716",1275,"2001",0,NA,0
"425",1271,"2004",0,NA,0
"515",1271,"2005",0,NA,0
"159",1222,"1998",0,NA,0
"424",1222,"2004",0,NA,0
"715",1222,"2002",0,NA,0
"158",1200,"1997",0,NA,0
"232",1200,"1998",0,NA,0
"423",1200,"2003",0,NA,0
"514",1200,"2004",0,NA,0
"714",1200,"2000",0,NA,0
"818",1200,"2001",0,NA,0
"109",1200,"2006",0,NA,0
"157",1193,"1997",0,NA,0
"231",1193,"1998",0,NA,0
"323",1193,"1999",0,NA,0
"713",1193,"2000",0,NA,0
"817",1193,"2001",0,NA,0
"108",1193,"2006",0,NA,0
"1113",1193,"2007",0,NA,0
"156",1190,"1997",0,NA,0
"230",1190,"1998",0,NA,0
"322",1190,"1999",0,NA,0
"513",1190,"2004",0,NA,0
"619",1190,"2005",0,NA,0
"712",1190,"2000",0,NA,0
"910",1190,"2002",0,NA,0
"155",1186,"1997",0,NA,0
"154",1173,"1997",0,NA,0
"422",1173,"2000",0,NA,0
"512",1173,"2001",0,NA,0
"150",1172,"1997",0,NA,0
"321",1172,"1999",0,NA,0
"421",1172,"2003",0,NA,0
"511",1172,"2004",0,NA,0
"618",1172,"2005",0,NA,0
"711",1172,"2000",0,NA,0
"816",1172,"2001",0,NA,0
"1112",1172,"2007",0,NA,0
"1214",1172,"2008",0,NA,0
"1311",1172,"2009",0,NA,0
"1410",1172,"2010",0,NA,0
"148",1170,"1997",0,NA,0
"229",1170,"1998",0,NA,0
"320",1170,"1999",0,NA,0
"510",1170,"2004",0,NA,0
"815",1170,"2001",0,NA,0
"99",1170,"2002",0,NA,0
"1213",1170,"2008",0,NA,0
"147",1161,"1997",0,NA,0
"228",1161,"1998",0,NA,0
"319",1161,"1999",0,NA,0
"59",1161,"2001",0,NA,0
"146",1160,"1997",0,NA,0
"227",1160,"1998",0,NA,0
"420",1160,"2000",0,NA,0
"145",1152,"1997",0,NA,0
"226",1152,"1998",0,NA,0
"318",1152,"1999",0,NA,0
"419",1152,"2000",0,NA,0
"58",1152,"2001",0,NA,0
"140",1130,"1997",0,NA,0
"225",1130,"1998",0,NA,0
"317",1130,"1999",0,NA,0
"139",1059,"1996",0,NA,0
"224",1059,"1997",0,NA,0
"316",1059,"1998",0,NA,0
"814",1059,"2002",0,NA,0
"138",1049,"1996",0,NA,0
"223",1049,"1997",0,NA,0
"315",1049,"1998",0,NA,0
"57",1049,"2003",0,NA,0
"617",1049,"2000",0,NA,0
"813",1049,"2002",0,NA,0
"418",1043,"1999",0,NA,0
"616",1043,"2004",0,NA,0
"812",1043,"2000",0,NA,0
"1212",1043,"2007",0,NA,0
"149",1043,"2009",0,NA,0
"1510",1043,"2010",0,NA,0
"137",1042,"1996",0,NA,0
"222",1042,"1997",0,NA,0
"314",1042,"1998",0,NA,0
"811",1042,"2000",0,NA,0
"98",1042,"2001",0,NA,0
"107",1042,"2002",0,NA,0
"1310",1042,"2008",0,NA,0
"153",1042,"2010",0,NA,0
"1610",1042,"2011",0,NA,0
"1710",1042,"2012",0,NA,0
"1810",1042,"2013",0,NA,0
"1910",1042,"2014",0,NA,0
"20",1042,"2015",0,NA,0
"21",1042,"2016",0,NA,0
"22",1042,"2017",0,NA,0
"135",1024,"1996",0,NA,0
"220",1024,"1997",0,NA,0
"313",1024,"1998",0,NA,0
"810",1024,"2000",0,NA,0
"97",1024,"2001",0,NA,0
"106",1024,"2002",0,NA,0
"1211",1024,"2007",0,NA,0
"136",1024,"2008",0,NA,0
"133",951,"1996",0,NA,0
"219",951,"1997",0,NA,0
"312",951,"1998",0,NA,0
"615",951,"2001",0,NA,0
"130",949,"1995",0,NA,0
"218",949,"1996",0,NA,0
"417",949,"1998",0,NA,0
"614",949,"2003",0,NA,0
"710",949,"2004",0,NA,0
"89",949,"2005",0,NA,0
"105",949,"2001",0,NA,0
"129",938,"1995",0,NA,0
"311",938,"1997",0,NA,0
"416",938,"1998",0,NA,0
"613",938,"2000",0,NA,0
"79",938,"2001",0,NA,0
"128",932,"1995",0,NA,0
"217",932,"1996",0,NA,0
"415",932,"1998",0,NA,0
"612",932,"2003",0,NA,0
"78",932,"2000",0,NA,0
"88",932,"2001",0,NA,0
"127",931,"1995",0,NA,0
"216",931,"1996",0,NA,0
"310",931,"1997",0,NA,0
"126",924,"1995",0,NA,0
"39",924,"1997",0,NA,0
"414",924,"1998",0,NA,0
"56",924,"1999",0,NA,0
"611",924,"2000",0,NA,0
"125",919,"1995",0,NA,0
"215",919,"1996",0,NA,0
"38",919,"1997",0,NA,0
"413",919,"1998",0,NA,0
"55",919,"1999",0,NA,0
"77",919,"2004",0,NA,0
"96",919,"2000",0,NA,0
"104",919,"2001",0,NA,0
"1111",919,"2002",0,NA,0
"124",915,"1995",0,NA,0
"214",915,"1996",0,NA,0
"412",915,"1998",0,NA,0
"610",915,"2003",0,NA,0
"76",915,"2000",0,NA,0
"87",915,"2001",0,NA,0
"95",915,"2002",0,NA,0
"123",912,"1995",0,NA,0
"75",912,"2004",0,NA,0
"86",912,"2005",0,NA,0
"94",912,"2000",0,NA,0
"134",912,"2007",0,NA,0
"144",912,"2008",0,NA,0
"122",880,"1995",0,NA,0
"213",880,"1996",0,NA,0
"411",880,"1998",0,NA,0
"120",869,"1995",0,NA,0
"212",869,"1996",0,NA,0
"37",869,"1997",0,NA,0
"410",869,"1998",0,NA,0
"69",869,"2003",0,NA,0
"85",869,"2005",0,NA,0
"93",869,"2000",0,NA,0
"132",869,"2007",0,NA,0
"143",869,"2008",0,NA,0
"152",869,"2009",0,NA,0
"162",869,"2010",0,NA,0
"119",862,"1995",0,NA,0
"49",862,"1998",0,NA,0
"68",862,"2003",0,NA,0
"74",862,"2004",0,NA,0
"84",862,"2005",0,NA,0
"1110",862,"2002",0,NA,0
"117",848,"1995",0,NA,0
"211",848,"1996",0,NA,0
"36",848,"1997",0,NA,0
"48",848,"1998",0,NA,0
"67",848,"2000",0,NA,0
"210",840,"1996",0,NA,0
"35",840,"1997",0,NA,0
"66",840,"2000",0,NA,0
"116",838,"1995",0,NA,0
"29",838,"1996",0,NA,0
"115",835,"1995",0,NA,0
"34",835,"1997",0,NA,0
"47",835,"1998",0,NA,0
"65",835,"2000",0,NA,0
"114",827,"1995",0,NA,0
"33",827,"1997",0,NA,0
"46",827,"1998",0,NA,0
"28",671,"1995",0,NA,0
"113",639,"1994",0,NA,0
"27",639,"1995",0,NA,0
"32",639,"1996",0,NA,0
"45",639,"1997",0,NA,0
"64",639,"1999",0,NA,0
"83",639,"2001",0,NA,0
"112",608,"1994",0,NA,0
"26",608,"1995",0,NA,0
"54",608,"1998",0,NA,0
"110",596,"1994",0,NA,0
"25",596,"1995",0,NA,0
"73",596,"2000",0,NA,0
"24",594,"1995",0,NA,0
"191",563,"1994",0,NA,0
"23",563,"1995",0,NA,0
"44",563,"1997",0,NA,0
"53",563,"1998",0,NA,0
"63",563,"1999",0,NA,0
"72",563,"2003",0,NA,0
"82",563,"2004",0,NA,0
"92",563,"2005",0,NA,0
"103",563,"2000",0,NA,0
"118",563,"2001",0,NA,0
"1210",563,"2002",0,NA,0
"142",563,"2007",0,NA,0
"181",558,"1994",0,NA,0
"221",558,"1995",0,NA,0
"43",558,"1997",0,NA,0
"2110",528,"1995",0,NA,0
"52",528,"1998",0,NA,0
"171",502,"1994",0,NA,0
"42",502,"1997",0,NA,0
"62",502,"1999",0,NA,0
"71",502,"2000",0,NA,0
"161",459,"1993",0,NA,0
"61",459,"1998",0,NA,0
"91",459,"2004",0,NA,0
"102",459,"2005",0,NA,0
"111",459,"2000",0,NA,0
"121",459,"2001",0,NA,0
"141",459,"2006",0,NA,0
"151",459,"2007",0,NA,0
"131",444,"1993",0,NA,0
"31",444,"1995",0,NA,0
"41",444,"1996",0,NA,0
"51",444,"1997",0,NA,0
"81",444,"2000",0,NA,0
"101",444,"2002",0,NA,0
"1501",444,"1994",1,NA,0
"2269",444,"1998",1,204,0
"3204",444,"1999",1,420,0
"4208",444,"2001",1,NA,0
"5163",459,"1994",1,NA,0
"6162",459,"1995",1,NA,0
"7134",459,"1996",1,NA,0
"8124",459,"1997",1,NA,0
"9100",459,"1999",3,NA,0
"10100",459,"1999",3,NA,0
"11130",459,"1999",3,NA,0
"12110",459,"2002",1,NA,0
"13100",459,"2003",1,NA,0
"14100",502,"1995",2,NA,0
"1525",502,"1995",2,NA,0
"1618",502,"1996",1,NA,0
"1715",502,"1998",1,NA,0
"1812",528,"1994",1,NA,0
"1911",528,"1996",1,NA,0
"2010",528,"1997",2,311,0
"21100",528,"1997",2,315,0
"2270",558,"1996",1,NA,0
"2310",563,"1996",1,NA,0
"2410",563,"2006",1,NA,0
"2510",594,"1994",2,NA,0
"2610",594,"1994",2,NA,0
"2710",596,"1996",1,NA,0
"2810",596,"1998",1,254,0
"2910",596,"1997",1,NA,0
"30",596,"1999",2,473,0
"31100",596,"1999",2,NA,0
"3210",608,"1996",1,NA,0
"3310",608,"1997",1,235,0
"3410",639,"1998",1,NA,0
"3510",639,"2000",1,NA,0
"3610",639,"2002",1,NA,0
"3710",639,"2003",1,NA,0
"3810",671,"1994",1,NA,0
"3910",827,"1996",1,3401,0
"40",835,"1996",1,NA,0
"41100",835,"1999",1,481,0
"4210",838,"1997",1,NA,0
"4310",840,"1995",1,NA,0
"4410",840,"1998",1,171,0
"4510",840,"1999",1,387,0
"4610",840,"2001",1,NA,0
"4710",840,"2002",1,NA,0
"4810",848,"1999",1,NA,0
"4910",862,"1996",3,NA,0
"50",862,"1996",3,NA,0
"5164",862,"1996",3,NA,0
"5210",862,"1997",1,291,0
"5310",862,"1999",1,515,0
"5410",862,"2000",1,NA,0
"5510",862,"2001",1,NA,0
"5610",869,"1999",2,NA,0
"5710",869,"1999",2,NA,0
"5810",869,"2001",1,NA,0
"5910",869,"2002",1,NA,0
"60",869,"2004",1,NA,0
"6163",869,"2006",1,1491,0
"6210",880,"1997",1,260,0
"6310",880,"1999",1,482,0
"6410",912,"1996",1,NA,0
"6510",912,"1997",1,136,0
"6610",912,"1998",1,NA,0
"6710",912,"1999",2,363,0
"6810",912,"1999",2,363,0
"6910",912,"2001",1,5431,0
"70",912,"2002",1,593,0
"7135",912,"2003",1,685,0
"7210",912,"2006",1,NA,0
"7310",915,"1997",2,123,0
"7410",915,"1997",2,124,0
"7510",915,"1999",2,578,0
"7610",915,"1999",2,573,0
"7710",919,"2003",1,NA,0
"7810",919,"2005",1,NA,0
"7910",924,"1996",1,NA,0
"80",931,"1998",1,329,0
"8125",932,"1997",1,NA,0
"8210",932,"1999",2,NA,0
"8310",932,"1999",2,NA,0
"8410",932,"2002",1,630,0
"8510",938,"1996",2,NA,0
"8610",938,"1996",2,NA,0
"8710",938,"1999",1,588,0
"8810",938,"2002",1,NA,0
"8910",949,"1997",1,233,0
"90",949,"1999",2,454,0
"9110",949,"1999",2,455,0
"9210",949,"2000",1,NA,0
"9310",949,"2002",1,635,0
"9410",951,"1999",1,508,0
"9510",951,"2000",1,NA,0
"9610",951,"2002",1,NA,0
"9710",1024,"1999",2,NA,0
"9810",1024,"1999",2,NA,0
"9910",1024,"2003",3,NA,0
"100",1024,"2003",3,NA,0
"10110",1024,"2003",3,851,0
"10210",1024,"2004",1,NA,0
"10310",1024,"2005",1,NA,0
"10410",1024,"2006",1,NA,0
"10510",1042,"1999",2,463,0
"10610",1042,"1999",2,NA,0
"10710",1042,"2003",1,NA,0
"10810",1042,"2004",2,NA,0
"10910",1042,"2004",2,965,0
"11010",1042,"2005",3,1092,0
"11131",1042,"2005",3,NA,0
"11210",1042,"2005",3,NA,0
"11310",1042,"2006",1,1485,0
"11410",1042,"2007",1,NA,0
"11510",1042,"2009",1,NA,0
"11610",1043,"1996",1,NA,0
"11710",1043,"1997",2,12,0
"11810",1043,"1997",2,151,0
"11910",1043,"2001",1,NA,0
"12010",1043,"2002",1,600,0
"12111",1043,"2003",1,NA,0
"12210",1043,"2005",1,NA,0
"12310",1043,"1998",1,NA,0
"12410",1043,"2006",1,1414,0
"12510",1043,"2008",1,NA,0
"12610",1049,"1999",1,557,0
"12710",1049,"2001",1,NA,0
"12810",1059,"1999",1,396,0
"12910",1059,"2000",1,NA,0
"13010",1059,"2001",1,NA,0
"13110",1059,"2003",1,718,0
"13210",1130,"2000",1,NA,0
"13310",1152,"2002",1,NA,0
"13410",1160,"1999",1,NA,0
"13510",1161,"2000",2,NA,0
"13610",1161,"2000",2,NA,0
"13710",1170,"2000",2,NA,0
"13810",1170,"2000",2,NA,0
"13910",1170,"2003",1,NA,0
"14010",1170,"2005",1,1141,0
"14110",1170,"2006",1,1527,0
"14210",1170,"2007",1,NA,0
"14310",1172,"1998",1,NA,0
"14410",1172,"2002",3,NA,0
"14510",1172,"2002",3,NA,0
"14610",1172,"2002",3,NA,0
"14710",1172,"2006",1,NA,0
"14810",1173,"1998",1,269,0
"14910",1173,"1999",1,489,0
"1502",1186,"1998",1,255,0
"15110",1186,"1999",1,NA,0
"1526",1186,"2000",1,NA,0
"1531",1186,"2001",1,NA,0
"1541",1186,"2002",1,NA,0
"1551",1190,"2001",1,NA,0
"1561",1190,"2003",1,843,0
"1571",1193,"2002",1,NA,0
"1581",1193,"2003",1,747,0
"1591",1193,"2004",1,NA,0
"1601",1193,"2005",1,1070,0
"1619",1200,"1999",2,464,0
"1621",1200,"1999",2,464,0
"1631",1200,"2002",1,626,0
"1641",1200,"2005",1,1074,0
"1651",1222,"2003",2,738,0
"1661",1222,"1999",1,361,0
"1671",1222,"2000",1,NA,0
"1681",1222,"2001",2,NA,0
"1691",1222,"2001",2,NA,0
"1701",1222,"2003",2,NA,0
"1716",1271,"1997",1,158,0
"1721",1271,"1998",1,NA,0
"1731",1271,"1999",1,379,0
"1741",1271,"2000",1,NA,0
"1751",1271,"2001",1,NA,0
"1761",1271,"2002",1,NA,0
"1771",1271,"2003",1,700,0
"1781",1275,"2002",1,NA,0
"1791",1275,"2003",1,863,0
"1801",1275,"2005",1,NA,0
"1813",1304,"1999",1,590,0
"1821",1305,"2003",2,NA,0
"1831",1305,"2003",2,774,0
"1841",1305,"2006",1,NA,0
"1851",1345,"1999",1,390,0
"1861",1355,"2001",1,NA,0
"1871",1361,"2003",1,NA,0
"1881",1361,"2005",1,NA,0
"1891",1361,"2006",1,NA,0
"1901",1361,"2007",1,NA,0
"1912",1361,"2008",1,NA,0
"1921",1361,"2010",1,NA,0
"1931",1362,"2002",1,633,0
"1941",1362,"2004",1,NA,0
"1951",1369,"1999",1,NA,0
"1961",1369,"2000",1,NA,0
"1971",1369,"2002",1,NA,0
"1981",1369,"2003",1,NA,0
"1991",1369,"2005",1,NA,0
"200",1369,"2004",1,NA,0
"201",1380,"2001",1,NA,0
"202",1380,"2002",1,NA,0
"203",1382,"2000",2,NA,0
"204",1382,"2000",2,NA,0
"205",1382,"2002",1,NA,0
"206",1384,"2000",1,NA,0
"207",1384,"2002",1,NA,0
"208",1384,"2003",1,755,0
"209",1387,"2002",1,NA,0
"21010",1388,"2005",1,NA,0
"21110",1401,"1999",1,566,0
"21210",1401,"2001",1,NA,0
"21310",1401,"2002",1,NA,0
"21410",1401,"2003",1,NA,0
"21510",1401,"2004",1,994,0
"21610",1401,"2005",1,1165,0
"21710",1401,"2007",1,NA,0
"21810",1403,"1999",2,532,0
"21910",1403,"1999",2,591,0
"22010",1403,"2000",1,NA,0
"22110",1403,"2002",1,NA,0
"22210",1403,"2003",1,820,0
"22310",1403,"2001",1,NA,0
"22410",1403,"2005",2,NA,0
"22510",1403,"2005",2,NA,0
"22610",1404,"1999",1,437,0
"2271",1409,"2001",1,NA,0
"2281",1409,"2003",1,699,0
"2291",1415,"2000",1,NA,0
"2301",1415,"2002",1,616,0
"2311",1415,"2003",2,NA,0
"2321",1415,"2003",2,732,0
"2331",1415,"2004",1,NA,0
"2341",1415,"2005",2,NA,0
"2351",1415,"2005",2,1055,0
"2361",1415,"2006",2,NA,0
"2371",1415,"2006",2,NA,0
"2381",1415,"2011",1,NA,0
"2391",1419,"2003",1,714,0
"2401",1419,"2006",1,1430,0
"2411",1419,"2007",1,NA,0
"2421",1429,"2003",1,857,0
"2431",1429,"2004",1,NA,0
"2441",1429,"2005",1,NA,0
"2451",1429,"2006",1,NA,0
"2461",1432,"1999",1,NA,0
"2471",1436,"2001",1,NA,0
"2481",1437,"2002",1,NA,0
"2491",1437,"2003",1,NA,0
"2501",1437,"2004",1,976,0
"2511",1437,"2005",2,NA,0
"2521",1437,"2005",2,NA,0
"2531",1437,"2006",2,NA,0
"2541",1437,"2006",2,NA,0
"2551",1438,"2005",1,1144,0
"2561",1438,"2008",1,NA,0
"2571",1438,"2007",1,NA,0
"2581",1438,"2009",2,NA,0
"2591",1438,"2009",2,NA,0
"2601",1438,"2011",1,NA,0
"2611",1490,"2001",2,NA,0
"2621",1490,"2001",2,NA,0
"2631",1490,"2003",1,786,0
"2641",1491,"2002",1,NA,0
"2651",1491,"2003",1,NA,0
"2661",1491,"2005",1,1125,0
"2671",1491,"2006",2,NA,0
"2681",1491,"2006",2,NA,0
"2691",1491,"2007",1,NA,0
"2701",1491,"2009",1,NA,0
"2711",1491,"2010",1,NA,0
"2721",1501,"2000",1,NA,0
"2731",1501,"2002",1,NA,0
"2741",1501,"2003",1,725,0
"2751",1501,"2005",2,NA,0
"2761",1501,"2005",2,NA,0
"2771",1501,"2006",2,NA,0
"2781",1501,"2006",2,NA,0
"2791",1503,"2001",1,NA,0
"2801",1503,"2003",1,726,0
"2811",1503,"2005",2,NA,0
"2821",1503,"2005",2,1047,0
"2831",1503,"2006",1,1440,0
"2841",1506,"2002",1,NA,0
"2851",1506,"2003",1,719,0
"2861",1506,"2005",2,NA,0
"2871",1506,"2005",2,1041,0
"2881",1506,"2006",2,1435,0
"2891",1506,"2006",2,1435,0
"2901",1508,"2001",1,NA,0
"2911",1508,"2003",1,795,0
"2921",1510,"2002",2,663,0
"2931",1510,"2002",2,NA,0
"2941",1510,"2004",1,925,0
"2951",1510,"2005",1,NA,0
"2961",1510,"2006",1,1433,0
"2971",1511,"2001",1,NA,0
"2981",1517,"1999",1,373,0
"2991",1517,"2002",1,NA,0
"300",1532,"2001",1,NA,0
"301",1532,"2003",1,741,0
"302",1532,"2004",1,NA,0
"303",1532,"2005",2,NA,0
"304",1532,"2005",2,1062,0
"305",1532,"2006",1,NA,0
"306",1532,"2007",1,NA,0
"307",1532,"2009",1,NA,0
"308",1536,"2003",1,729,0
"309",1536,"2005",2,NA,0
"31010",1536,"2005",2,1051,0
"31110",1536,"2006",1,NA,0
"31210",1536,"2007",1,NA,0
"31310",1538,"2002",1,NA,0
"31410",1541,"2002",1,NA,0
"31510",1550,"2002",1,NA,0
"31610",1550,"2003",1,722,0
"31710",1552,"2001",1,NA,0
"31810",1552,"2002",1,NA,0
"31910",1558,"2004",1,NA,0
"3205",1558,"2008",1,NA,0
"3211",1559,"2003",1,787,0
"3221",1559,"2002",1,NA,0
"3231",1559,"2004",1,NA,0
"3241",1559,"2005",2,NA,0
"3251",1559,"2005",2,1038,0
"3261",1559,"2006",2,NA,0
"3271",1559,"2006",2,NA,0
"3281",1563,"2002",1,NA,0
"3291",1563,"2004",1,NA,0
"3301",1576,"2005",1,NA,0
"3311",1580,"2002",1,NA,0
"3321",1580,"2003",1,828,0
"3331",1580,"2004",1,NA,0
"3341",1580,"2005",2,NA,0
"3351",1580,"2005",2,NA,0
"3361",1580,"2007",1,1773,0
"3371",1580,"2010",1,NA,0
"3381",1580,"2011",1,NA,0
"3391",1580,"2013",1,NA,0
"3401",1588,"2001",1,NA,0
"3411",1588,"2002",1,675,0
"3421",1588,"2003",1,855,0
"3431",1589,"2002",1,NA,0
"3441",1589,"2003",1,NA,0
"3451",1589,"2004",1,906,0
"3461",1589,"2007",1,NA,0
"3471",1597,"2003",1,862,0
"3481",1597,"2004",1,NA,0
"3491",1598,"2006",1,NA,0
"3501",1605,"2002",1,NA,0
"3511",1605,"2004",1,NA,0
"3521",1605,"2005",2,NA,0
"3531",1605,"2005",2,NA,0
"3541",1605,"2006",1,NA,0
"3551",1605,"2007",1,NA,0
"3561",1605,"2008",1,NA,0
"3571",1605,"2010",2,NA,0
"3581",1605,"2010",2,NA,0
"3591",1605,"2011",1,NA,0
"3601",1605,"2013",1,NA,0
"3611",1612,"2002",1,NA,0
"3621",1612,"2004",1,NA,0
"3631",1614,"2005",1,NA,0
"3641",1614,"2006",1,NA,0
"3651",1617,"2004",1,NA,0
"3661",1617,"2011",1,NA,0
"3671",1665,"2004",1,NA,0
"3681",1665,"2005",1,NA,0
"3691",1669,"2003",1,775,0
"3701",1669,"2006",1,NA,0
"3711",1669,"2008",1,NA,0
"3721",1669,"2009",1,NA,0
"3731",1678,"2005",2,NA,0
"3741",1678,"2005",2,NA,0
"3751",1678,"2007",2,NA,0
"3761",1678,"2007",2,NA,0
"3771",1678,"2008",1,NA,0
"3781",1678,"2013",1,NA,0
"3791",1697,"2005",2,NA,0
"3801",1697,"2005",2,1136,0
"3811",1697,"2006",2,1520,0
"3821",1697,"2006",2,1520,0
"3831",1700,"2003",1,784,0
"3841",1701,"2002",1,644,0
"3851",1705,"2004",1,905,0
"3861",1705,"2005",3,1009,0
"3871",1705,"2005",3,NA,0
"3881",1705,"2005",3,1010,0
